Tanggal;Terakhir;Pembukaan;Tertinggi;Terendah;Vol;Perubahan%;Vol;Vol
23/11/2023;1971.05;1967.97;1974.71;1960.4;1.68B;0.16%;1.68;1,680,000,000
22/11/2023;1967.97;1980.01;1986.06;1953.69;1.98B;-0.59%;1.98;1,980,000,000
21/11/2023;1979.58;1982.3;1986.65;1965.07;1.39B;-0.14%;1.39;1,390,000,000
20/11/2023;1982.3;1973.51;1990.71;1972.89;1.46B;0.45%;1.46;1,460,000,000
17/11/2023;1973.51;1976.38;1979.57;1965.8;1.55B;-0.15%;1.55;1,550,000,000
16/11/2023;1976.38;1984.27;1986.73;1955.58;1.80B;-0.40%;1.8;1,800,000,000
15/11/2023;1984.27;1981.07;2004.17;1981.07;2.35B;0.18%;2.35;2,350,000,000
14/11/2023;1980.64;1968.67;1986.73;1968.67;2.01B;0.61%;2.01;2,010,000,000
13/11/2023;1968.67;1958.12;1971.66;1958.12;2.09B;0.54%;2.09;2,090,000,000
10/11/2023;1958.12;1954.76;1973.12;1954.37;2.69B;0.17%;2.69;2,690,000,000
09/11/2023;1954.76;1948.57;1974.19;1948.57;2.39B;0.36%;2.39;2,390,000,000
08/11/2023;1947.7;1976.27;1981.19;1939.73;3.03B;-1.45%;3.03;3,030,000,000
07/11/2023;1976.27;2003.35;2003.35;1968;6.64B;-1.35%;6.64;6,640,000,000
06/11/2023;2003.35;1976.89;2007.66;1974.47;1.77B;1.36%;1.77;1,770,000,000
03/11/2023;1976.45;1946.68;1988.07;1946.68;1.92B;1.55%;1.92;1,920,000,000
02/11/2023;1946.25;1930.33;1964.04;1930.33;2.11B;0.82%;2.11;2,110,000,000
01/11/2023;1930.33;2007.11;2007.7;1930.33;4.30B;-3.87%;4.3;4,300,000,000
31/10/2023;2007.98;2003.6;2009.47;1975.11;2.47B;0.04%;2.47;2,470,000,000
30/10/2023;2007.09;2042.96;2053.02;2007.09;2.39B;-1.76%;2.39;2,390,000,000
27/10/2023;2042.96;2014.2;2048.38;2014.2;1.91B;1.43%;1.91;1,910,000,000
26/10/2023;2014.2;2038.85;2045.79;2003.45;2.00B;-1.21%;2;2,000,000,000
25/10/2023;2038.85;2032.27;2054.77;2027.83;1.51B;0.32%;1.51;1,510,000,000
24/10/2023;2032.27;2021.43;2043.32;2014.19;1.34B;0.54%;1.34;1,340,000,000
23/10/2023;2021.43;2076;2076.75;2019.53;1.99B;-2.63%;1.99;1,990,000,000
20/10/2023;2076;2075.04;2080.57;2048.3;2.25B;0.07%;2.25;2,250,000,000
19/10/2023;2074.61;2096.78;2100.53;2072.45;2.93B;-1.04%;2.93;2,930,000,000
18/10/2023;2096.35;2089.66;2104.72;2078.49;2.88B;0.32%;2.88;2,880,000,000
17/10/2023;2089.66;2072.93;2094.83;2064.1;1.82B;0.81%;1.82;1,820,000,000
16/10/2023;2072.93;2067.65;2091.64;2067.65;2.06B;0.28%;2.06;2,060,000,000
13/10/2023;2067.21;2057.36;2071.47;2055.55;2.65B;0.54%;2.65;2,650,000,000
12/10/2023;2056.05;2074.71;2076.17;2046.19;2.70B;-0.90%;2.7;2,700,000,000
11/10/2023;2074.71;2085.92;2095.4;2074.1;2.26B;-0.48%;2.26;2,260,000,000
10/10/2023;2084.61;2067.29;2091.61;2067.29;2.78B;0.90%;2.78;2,780,000,000
09/10/2023;2065.98;2009.55;2074.16;2009.55;2.46B;2.88%;2.46;2,460,000,000
06/10/2023;2008.24;1994.17;2012.46;1990.55;2.39B;0.71%;2.39;2,390,000,000
05/10/2023;1994.17;2014.57;2024.5;1990.69;2.35B;-1.03%;2.35;2,350,000,000
04/10/2023;2015.01;2067.74;2067.74;2011.21;3.02B;-2.61%;3.02;3,020,000,000
03/10/2023;2069.04;2109.38;2109.38;2069.04;2.54B;-1.91%;2.54;2,540,000,000
02/10/2023;2109.38;2132.1;2132.1;2097.94;2.38B;-1.05%;2.38;2,380,000,000
29/09/2023;2131.67;2142.35;2162.12;2131.67;2.96B;-0.48%;2.96;2,960,000,000
27/09/2023;2141.94;2109.62;2145.66;2109.62;2.18B;1.53%;2.18;2,180,000,000
26/09/2023;2109.62;2170.94;2179.66;2106.34;3.85B;-2.79%;3.85;3,850,000,000
25/09/2023;2170.1;2160.63;2180.9;2160.63;3.25B;0.46%;3.25;3,250,000,000
22/09/2023;2160.21;2145.81;2168.12;2136.93;1.90B;0.63%;1.9;1,900,000,000
21/09/2023;2146.64;2169.24;2169.81;2141.68;1.74B;-1.04%;1.74;1,740,000,000
20/09/2023;2169.24;2170.03;2184.25;2168.62;2.28B;-0.04%;2.28;2,280,000,000
19/09/2023;2170.03;2155.93;2173.55;2142.31;2.18B;0.67%;2.18;2,180,000,000
18/09/2023;2155.51;2153.14;2171.83;2151.78;2.51B;0.11%;2.51;2,510,000,000
15/09/2023;2153.14;2148.04;2167.29;2142.78;9.41B;0.24%;9.41;9,410,000,000
14/09/2023;2148.04;2111.26;2152.4;2111.26;2.49B;1.80%;2.49;2,490,000,000
13/09/2023;2110.01;2092.15;2113.21;2092.15;3.76B;0.89%;3.76;3,760,000,000
12/09/2023;2091.32;2100.81;2110.32;2083.16;2.94B;-0.43%;2.94;2,940,000,000
11/09/2023;2100.39;2113.39;2122.01;2093.32;2.13B;-0.60%;2.13;2,130,000,000
08/09/2023;2112.97;2113.56;2127.62;2106.21;1.92B;-0.05%;1.92;1,920,000,000
07/09/2023;2113.97;2134.59;2140.95;2112.17;2.76B;-1.00%;2.76;2,760,000,000
06/09/2023;2135.43;2086.01;2139.35;2086.01;3.52B;2.41%;3.52;3,520,000,000
05/09/2023;2085.18;2095.58;2106.59;2078.11;4.18B;-0.50%;4.18;4,180,000,000
04/09/2023;2095.58;2066.21;2103.3;2066.21;3.68B;1.42%;3.68;3,680,000,000
01/09/2023;2066.21;2034.88;2068.27;2029.05;2.63B;1.54%;2.63;2,630,000,000
31/08/2023;2034.88;2049.18;2054.92;2029.25;1.77B;-0.72%;1.77;1,770,000,000
30/08/2023;2049.6;2049.9;2060.51;2042.83;2.15B;-0.08%;2.15;2,150,000,000
29/08/2023;2051.15;2054.63;2067.88;2048.15;2.76B;-0.11%;2.76;2,760,000,000
28/08/2023;2053.38;2033.9;2058.33;2033.9;1.71B;1.00%;1.71;1,710,000,000
25/08/2023;2033.07;2050.01;2051.58;2023.82;2.29B;-0.85%;2.29;2,290,000,000
24/08/2023;2050.42;2075.89;2076.9;2048.38;2.60B;-1.27%;2.6;2,600,000,000
23/08/2023;2076.72;2067.06;2097.17;2067.06;3.31B;0.51%;3.31;3,310,000,000
22/08/2023;2066.23;2040.62;2099.72;2037.8;3.47B;1.28%;3.47;3,470,000,000
21/08/2023;2040.21;2001.69;2040.21;2001.69;6.04B;1.95%;6.04;6,040,000,000
18/08/2023;2001.28;1993.89;2007.95;1986.82;2.69B;0.39%;2.69;2,690,000,000
16/08/2023;1993.48;2001.98;2007.84;1988.13;2.92B;-0.40%;2.92;2,920,000,000
15/08/2023;2001.56;1959.8;2005.01;1959.8;3.27B;2.13%;3.27;3,270,000,000
14/08/2023;1959.8;1934.23;1963.89;1931.35;2.49B;1.32%;2.49;2,490,000,000
11/08/2023;1934.23;1941.36;1943.08;1929.2;1.57B;-0.35%;1.57;1,570,000,000
10/08/2023;1940.94;1912.96;1941.63;1912.96;1.60B;1.51%;1.6;1,600,000,000
09/08/2023;1912.13;1922.54;1929.86;1905.83;2.97B;-0.54%;2.97;2,970,000,000
08/08/2023;1922.54;1924.16;1940.82;1920.82;3.86B;-0.06%;3.86;3,860,000,000
07/08/2023;1923.74;1921.42;1930.13;1910.75;2.91B;0.12%;2.91;2,910,000,000
04/08/2023;1921.42;1913.53;1936.46;1913.53;3.20B;0.46%;3.2;3,200,000,000
03/08/2023;1912.69;1900.55;1920.16;1897.74;5.83B;0.64%;5.83;5,830,000,000
02/08/2023;1900.55;1901.55;1907.91;1889.45;4.28B;-0.05%;4.28;4,280,000,000
01/08/2023;1901.55;1924.1;1930.89;1900.64;6.52B;-1.17%;6.52;6,520,000,000
31/07/2023;1924.1;1946.92;1948.87;1914.33;4.06B;-1.19%;4.06;4,060,000,000
28/07/2023;1947.33;1953.64;1955.43;1922.9;3.33B;-0.34%;3.33;3,330,000,000
27/07/2023;1954.06;1973.9;1981.75;1951.18;3.88B;-1.01%;3.88;3,880,000,000
26/07/2023;1973.9;1946.45;1979.06;1946.45;3.64B;1.43%;3.64;3,640,000,000
25/07/2023;1946.03;1950.51;1972.88;1937.36;2.57B;-0.21%;2.57;2,570,000,000
24/07/2023;1950.09;1916.31;1954.31;1916.31;2.41B;1.83%;2.41;2,410,000,000
21/07/2023;1915.06;1896.6;1918.36;1896.6;2.21B;1.00%;2.21;2,210,000,000
20/07/2023;1896.18;1867.88;1896.84;1867.3;2.10B;1.56%;2.1;2,100,000,000
18/07/2023;1867.05;1880;1889.25;1859.49;1.89B;-0.69%;1.89;1,890,000,000
17/07/2023;1880;1864.73;1893.04;1864.73;2.16B;0.86%;2.16;2,160,000,000
14/07/2023;1863.89;1835;1867.39;1835;2.48B;1.57%;2.48;2,480,000,000
13/07/2023;1835;1840.57;1841.86;1818.36;1.99B;-0.33%;1.99;1,990,000,000
12/07/2023;1840.99;1858.47;1861.62;1835.98;1.90B;-0.94%;1.9;1,900,000,000
11/07/2023;1858.47;1837.17;1858.47;1835.81;2.31B;1.14%;2.31;2,310,000,000
10/07/2023;1837.59;1817.55;1842.16;1817.55;1.43B;1.10%;1.43;1,430,000,000
07/07/2023;1817.55;1836.52;1836.88;1811.36;2.07B;-1.06%;2.07;2,070,000,000
06/07/2023;1836.94;1801.71;1843.99;1801.71;2.90B;1.98%;2.9;2,900,000,000
05/07/2023;1801.29;1775.2;1806.12;1775.2;2.35B;1.49%;2.35;2,350,000,000
04/07/2023;1774.79;1766.3;1778.83;1764.31;1.43B;0.50%;1.43;1,430,000,000
03/07/2023;1765.88;1737.55;1765.88;1737.55;1.77B;1.61%;1.77;1,770,000,000
27/06/2023;1737.97;1743.56;1749.19;1735.45;1.89B;-1.55%;1.89;1,890,000,000
26/06/2023;1765.35;1766.15;1771.64;1759.96;1.73B;-1.47%;1.73;1,730,000,000
23/06/2023;1791.65;1804.65;1809.54;1787.84;1.64B;-0.72%;1.64;1,640,000,000
22/06/2023;1804.65;1806.68;1825.75;1803.44;1.67B;-0.11%;1.67;1,670,000,000
21/06/2023;1806.68;1798.05;1811.04;1791.5;1.95B;0.53%;1.95;1,950,000,000
20/06/2023;1797.12;1795.43;1811.89;1785.62;1.49B;0.15%;1.49;1,490,000,000
19/06/2023;1794.5;1799.6;1808.32;1789.81;1.45B;-0.28%;1.45;1,450,000,000
16/06/2023;1799.6;1821.73;1835.77;1799.6;2.08B;-0.28%;2.08;2,080,000,000
15/06/2023;1804.57;1791.61;1808.36;1775.14;3.28B;0.75%;3.28;3,280,000,000
14/06/2023;1791.15;1778.22;1794.94;1773.03;4.81B;0.78%;4.81;4,810,000,000
13/06/2023;1777.3;1783.97;1785.12;1766.29;1.86B;-0.40%;1.86;1,860,000,000
12/06/2023;1784.44;1770.55;1784.44;1754.85;1.27B;0.81%;1.27;1,270,000,000
09/06/2023;1770.09;1762.61;1774.64;1757.2;1.50B;0.48%;1.5;1,500,000,000
08/06/2023;1761.68;1743.37;1761.95;1743.37;1.52B;1.16%;1.52;1,520,000,000
07/06/2023;1741.52;1754.47;1758.11;1728.94;1.51B;-0.79%;1.51;1,510,000,000
06/06/2023;1755.4;1753.88;1784.19;1753.88;2.00B;0.33%;2;2,000,000,000
05/06/2023;1749.7;1710.94;1753.31;1710.94;2.02B;2.35%;2.02;2,020,000,000
31/05/2023;1709.55;1743.8;1746.12;1704.81;2.45B;-2.09%;2.45;2,450,000,000
30/05/2023;1746.11;1738.61;1756.52;1727.51;1.73B;0.43%;1.73;1,730,000,000
29/05/2023;1738.61;1752.08;1760.54;1709.09;2.00B;-0.66%;2;2,000,000,000
26/05/2023;1750.23;1773.5;1788.8;1749.11;1.46B;-1.34%;1.46;1,460,000,000
25/05/2023;1773.97;1806.8;1807.57;1773.97;1.46B;-1.97%;1.46;1,460,000,000
24/05/2023;1809.58;1813.88;1819.66;1804.08;1.41B;-0.24%;1.41;1,410,000,000
23/05/2023;1813.88;1828.79;1834.02;1812.99;1.31B;-0.82%;1.31;1,310,000,000
22/05/2023;1828.79;1811.7;1831.48;1811.7;1.44B;0.99%;1.44;1,440,000,000
19/05/2023;1810.78;1860.2;1862.8;1807.18;1.64B;-2.71%;1.64;1,640,000,000
17/05/2023;1861.12;1883.51;1889;1855.52;1.48B;-1.19%;1.48;1,480,000,000
16/05/2023;1883.51;1907.17;1922.19;1882.59;2.03B;-1.19%;2.03;2,030,000,000
15/05/2023;1906.24;1918.79;1926.41;1889.34;1.37B;-0.65%;1.37;1,370,000,000
12/05/2023;1918.79;1933.02;1935.01;1913.69;1.05B;-0.74%;1.05;1,050,000,000
11/05/2023;1933.02;1972.82;1972.82;1925.98;1.34B;-1.99%;1.34;1,340,000,000
10/05/2023;1972.36;1972.43;1998.66;1968.44;1.17B;0.00%;1.17;1,170,000,000
09/05/2023;1972.43;1976.5;1981.23;1964.76;1.11B;-0.16%;1.11;1,110,000,000
08/05/2023;1975.57;1955.29;1984.91;1944.15;1.50B;1.09%;1.5;1,500,000,000
05/05/2023;1954.36;1986.17;1986.56;1923.18;3.03B;-1.62%;3.03;3,030,000,000
04/05/2023;1986.63;1998.66;2009.84;1983.68;1.43B;-0.79%;1.43;1,430,000,000
03/05/2023;2002.37;2019.28;2028.83;1997.14;1.11B;-1.45%;1.11;1,110,000,000
02/05/2023;2031.8;2081.88;2084.21;2029.5;1.74B;-3.01%;1.74;1,740,000,000
28/04/2023;2094.86;2100.78;2109.01;2083.53;1.11B;-0.28%;1.11;1,110,000,000
27/04/2023;2100.78;2097.25;2114.5;2085.13;957.57M;0.17%;957.57;957,570,000
26/04/2023;2097.25;2066.56;2098.84;2058.9;1.30B;1.49%;1.3;1,300,000,000
18/04/2023;2066.56;2028.53;2069.55;2028.53;1.05B;1.88%;1.05;1,050,000,000
17/04/2023;2028.53;2037.51;2042.94;2023.3;970.98M;-0.44%;970.98;970,980,000
14/04/2023;2037.51;2044.21;2055.44;2036.87;1.06B;-0.33%;1.06;1,060,000,000
13/04/2023;2044.21;2053.2;2066.97;2042.29;1.46B;-0.39%;1.46;1,460,000,000
12/04/2023;2052.28;2086.48;2089.53;2045.96;1.25B;-1.62%;1.25;1,250,000,000
11/04/2023;2086.02;2082.54;2086.63;2068.08;1.11B;0.17%;1.11;1,110,000,000
10/04/2023;2082.54;2110.3;2120.6;2075.11;1.12B;-1.32%;1.12;1,120,000,000
06/04/2023;2110.3;2129.97;2137.3;2107.14;1.44B;-0.94%;1.44;1,440,000,000
05/04/2023;2130.43;2146.81;2147.58;2121.48;1.54B;-0.76%;1.54;1,540,000,000
04/04/2023;2146.81;2110.61;2148.68;2110.26;3.04B;1.83%;3.04;3,040,000,000
03/04/2023;2108.29;2104.1;2134.72;2102.55;2.05B;0.22%;2.05;2,050,000,000
31/03/2023;2103.64;2086.28;2108.63;2072.7;2.44B;0.83%;2.44;2,440,000,000
30/03/2023;2086.28;2112.52;2123.14;2086.28;2.12B;-1.22%;2.12;2,120,000,000
29/03/2023;2112.04;2066.85;2117.74;2066.85;2.69B;2.30%;2.69;2,690,000,000
28/03/2023;2064.48;2016.21;2066.79;2016.21;2.29B;2.49%;2.29;2,290,000,000
27/03/2023;2014.31;1996.01;2021.77;1995.79;2.14B;0.97%;2.14;2,140,000,000
24/03/2023;1995.06;1983.99;2007.75;1983.99;2.05B;0.61%;2.05;2,050,000,000
21/03/2023;1983.04;1975.36;1994.92;1975.36;1.83B;0.34%;1.83;1,830,000,000
20/03/2023;1976.31;2010.6;2010.6;1971.09;1.05B;-1.87%;1.05;1,050,000,000
17/03/2023;2013.92;1947.34;2013.92;1947.34;1.87B;3.44%;1.87;1,870,000,000
16/03/2023;1946.87;2002.95;2002.95;1940.12;2.40B;-2.85%;2.4;2,400,000,000
15/03/2023;2003.9;2014.18;2034.48;1999.05;1.39B;-0.46%;1.39;1,390,000,000
14/03/2023;2013.23;2073.78;2075.6;2009.52;1.95B;-2.94%;1.95;1,950,000,000
13/03/2023;2074.25;2050.29;2079.08;2041.22;1.32B;1.17%;1.32;1,320,000,000
10/03/2023;2050.29;2060.85;2060.85;2041.41;2.48B;-0.51%;2.48;2,480,000,000
09/03/2023;2060.85;2046.37;2062.61;2045.8;1.55B;0.71%;1.55;1,550,000,000
08/03/2023;2046.37;2050.95;2051.73;2029.21;1.74B;-0.32%;1.74;1,740,000,000
07/03/2023;2052.85;2087.13;2087.52;2048.09;1.92B;-1.73%;1.92;1,920,000,000
06/03/2023;2089.03;2107.48;2114.28;2068.82;2.43B;-0.90%;2.43;2,430,000,000
03/03/2023;2107.96;2115.24;2132.17;2103.33;1.75B;-0.32%;1.75;1,750,000,000
02/03/2023;2114.76;2093.55;2116.02;2087.53;1.65B;1.01%;1.65;1,650,000,000
01/03/2023;2093.55;2101.21;2106.26;2084.75;1.57B;-0.36%;1.57;1,570,000,000
28/02/2023;2101.21;2071.04;2104.63;2070.04;2.35B;1.46%;2.35;2,350,000,000
27/02/2023;2071.04;2074.9;2090.06;2067.65;1.71B;-0.07%;1.71;1,710,000,000
24/02/2023;2072.51;2059.38;2080.2;2059.38;2.18B;0.73%;2.18;2,180,000,000
23/02/2023;2057.47;2048.41;2072.03;2046.61;1.94B;0.49%;1.94;1,940,000,000
22/02/2023;2047.45;2053.44;2073.41;2044.21;2.02B;-0.22%;2.02;2,020,000,000
21/02/2023;2052.01;2070.48;2081.44;2052.01;2.23B;-0.87%;2.23;2,230,000,000
20/02/2023;2070.01;2082.24;2084.74;2057.34;2.20B;-0.59%;2.2;2,200,000,000
17/02/2023;2082.24;2097.19;2101.93;2076.07;2.20B;-0.76%;2.2;2,200,000,000
16/02/2023;2098.15;2110.09;2125.19;2092.25;2.00B;-0.54%;2;2,000,000,000
15/02/2023;2109.61;2111.75;2141.22;2104.33;2.86B;-0.10%;2.86;2,860,000,000
14/02/2023;2111.75;2086.35;2118.63;2086.35;2.99B;1.22%;2.99;2,990,000,000
13/02/2023;2086.35;2076.6;2110.17;2076.6;1.80B;0.54%;1.8;1,800,000,000
10/02/2023;2075.17;2099.81;2099.81;2062.27;2.57B;-1.29%;2.57;2,570,000,000
09/02/2023;2102.2;2129.53;2129.53;2102.2;2.03B;-1.37%;2.03;2,030,000,000
08/02/2023;2131.44;2140.09;2165.9;2126.78;1.87B;-0.34%;1.87;1,870,000,000
07/02/2023;2138.66;2079.65;2142.66;2079.65;2.53B;3.03%;2.53;2,530,000,000
06/02/2023;2075.83;2093.84;2100.82;2062.35;2.90B;-0.86%;2.9;2,900,000,000
03/02/2023;2093.84;2163.12;2163.93;2082.66;3.26B;-3.27%;3.26;3,260,000,000
02/02/2023;2164.55;2162.61;2174.67;2156.16;2.10B;0.11%;2.1;2,100,000,000
01/02/2023;2162.13;2171.3;2185.45;2162.13;2.86B;-0.42%;2.86;2,860,000,000
31/01/2023;2171.3;2152.85;2171.91;2140.97;2.88B;0.79%;2.88;2,880,000,000
30/01/2023;2154.29;2172.08;2191.88;2150.18;1.81B;-0.82%;1.81;1,810,000,000
27/01/2023;2172.08;2166.1;2188.54;2162.35;2.00B;0.36%;2;2,000,000,000
26/01/2023;2164.19;2204.07;2207.11;2162.61;2.69B;-1.89%;2.69;2,690,000,000
25/01/2023;2205.98;2225.44;2227;2193.53;2.08B;-0.87%;2.08;2,080,000,000
24/01/2023;2225.44;2232.71;2240.77;2208.96;3.49B;-0.35%;3.49;3,490,000,000
20/01/2023;2233.19;2180.5;2241.85;2176.95;3.41B;2.44%;3.41;3,410,000,000
19/01/2023;2180.02;2151.1;2180.02;2140.96;1.68B;1.34%;1.68;1,680,000,000
18/01/2023;2151.1;2141.68;2170.44;2141.67;2.17B;0.46%;2.17;2,170,000,000
17/01/2023;2141.2;2130.22;2154.92;2124.54;3.05B;0.49%;3.05;3,050,000,000
16/01/2023;2130.7;2124.75;2132.88;2116.69;1.84B;0.26%;1.84;1,840,000,000
13/01/2023;2125.22;2089.81;2125.22;2089.81;2.10B;1.69%;2.1;2,100,000,000
12/01/2023;2089.81;2109.68;2111.43;2083.79;2.34B;-1.03%;2.34;2,340,000,000
11/01/2023;2111.59;2107.5;2122.54;2073.25;2.82B;0.24%;2.82;2,820,000,000
10/01/2023;2106.55;2073.74;2108.61;2052.7;3.09B;1.58%;3.09;3,090,000,000
09/01/2023;2073.74;2119.86;2138.54;2061.6;2.59B;-2.18%;2.59;2,590,000,000
06/01/2023;2119.86;2090.04;2135.86;2075.54;1.61B;1.40%;1.61;1,610,000,000
05/01/2023;2090.52;2211.6;2211.6;2086.94;4.27B;-5.48%;4.27;4,270,000,000
04/01/2023;2211.6;2284.8;2292.81;2211.6;3.24B;-3.20%;3.24;3,240,000,000
03/01/2023;2284.8;2275.7;2289.89;2274.31;1.93B;0.40%;1.93;1,930,000,000
02/01/2023;2275.7;2279.55;2282.83;2263.31;1.06B;-0.17%;1.06;1,060,000,000
30/12/2022;2279.55;2283.53;2304.16;2256.91;1.30B;-0.17%;1.3;1,300,000,000
29/12/2022;2283.53;2314.05;2333.72;2261.94;1.60B;-1.32%;1.6;1,600,000,000
28/12/2022;2314.05;2362.38;2406.81;2303.96;1.17B;-2.05%;1.17;1,170,000,000
27/12/2022;2362.38;2299.17;2402.34;2299.1;961.96M;2.73%;961.96;961,960,000
26/12/2022;2299.56;2256.74;2330.96;2256.37;1.34B;1.90%;1.34;1,340,000,000
23/12/2022;2256.74;2254.59;2267.83;2228.86;1.22B;0.08%;1.22;1,220,000,000
22/12/2022;2254.98;2251.7;2266;2232.15;1.35B;0.15%;1.35;1,350,000,000
21/12/2022;2251.7;2186.24;2254.21;2186.06;1.76B;3.03%;1.76;1,760,000,000
20/12/2022;2185.46;2150.9;2210.5;2125.92;2.44B;1.59%;2.44;2,440,000,000
19/12/2022;2151.29;2159.47;2167.9;2140.01;2.16B;-0.38%;2.16;2,160,000,000
16/12/2022;2159.47;2139.76;2159.47;2122.94;2.97B;0.88%;2.97;2,970,000,000
15/12/2022;2140.54;2147.13;2150.5;2132.09;2.70B;-0.32%;2.7;2,700,000,000
14/12/2022;2147.52;2128.63;2165.89;2128.63;2.82B;0.96%;2.82;2,820,000,000
